cardnumber,cardname,page_title,card_type_raw,work_title,group,unit,cost,blade,blade_heart_raw,base_hearts_raw,required_hearts_raw,score,effect_text_raw,source_url,card_type_norm,base_hearts_counts_json,base_hearts_total,base_hearts_tags_json,required_hearts_counts_json,required_hearts_total,required_hearts_tags_json,blade_heart_counts_json,blade_heart_total,blade_heart_tags_json,effect_text_norm,effect_text_status,effect_text_is_no_ability,effect_tokens_json,tok_blade_icon_n,tok_energy_icon_n,tok_all_heart_n,tok_score_delta_icon,tok_unknown_tags_n,blade_heart_special_counts_json,blade_heart_draw_n,blade_heart_score_n,blade_heart_colorless_n,manual_override_applied,manual_override_reason
PL!SP-bp4-008,若菜四季,PL!SP-bp4-008 若菜四季 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！スーパースター!!,Liella!,5yncri5e!,13.0,0.0,<黄>,<赤> 2 <黄> 2 <紫> 2,,,"<登場>
<左サイド>
カードを2枚引き、手札を1枚控え室に置く。
<登場>
<右サイド>
エネルギーを2枚アクティブにする。
<ライブ開始時>
このメンバーをポジションチェンジしてもよい。
（このメンバーを今いるエリア以外のエリアに移動させる。そのエリアにメンバーがいる場合、そのメンバーはこのメンバーがいたエリアに移動させる。）",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-008%20%E8%8B%A5%E8%8F%9C%E5%9B%9B%E5%AD%A3,MEMBER,{},0,[],{},0,[],"{""yellow"": 1}",1,[],"<登場>
<左サイド>
カードを2枚引き、手札を1枚控え室に置く。
<登場>
<右サイド>
エネルギーを2枚アクティブにする。
<ライブ開始時>
このメンバーをポジションチェンジしてもよい。
（このメンバーを今いるエリア以外のエリアに移動させる。そのエリアにメンバーがいる場合、そのメンバーはこのメンバーがいたエリアに移動させる。）",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!SP-bp4-009,鬼塚夏美,PL!SP-bp4-009 鬼塚夏美 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！スーパースター!!,Liella!,5yncri5e!,9.0,3.0,なし,<赤> 1 <黄> 1 <紫> 1,,,"<常時>
自分のステージにいるメンバーのコストが相手より低いかぎり、
<(ブレード)>
<(ブレード)>
<(ブレード)>
を得る。",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-009%20%E9%AC%BC%E5%A1%9A%E5%A4%8F%E7%BE%8E,MEMBER,{},0,[],{},0,[],{},0,[],"<常時>
自分のステージにいるメンバーのコストが相手より低いかぎり、
<(ブレード)>
<(ブレード)>
<(ブレード)>
を得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 3, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",3,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!SP-bp4-010,ウィーン・マルガレーテ,PL!SP-bp4-010 ウィーン・マルガレーテ - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！スーパースター!!,Liella!,KALEIDOSCORE,9.0,3.0,なし,<黄> 2 <紫> 1,,,"<起動>
<ターン1回>
<(E)>
このメンバーをウェイトにする：自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-010%20%E3%82%A6%E3%82%A3%E3%83%BC%E3%83%B3%E3%83%BB%E3%83%9E%E3%83%AB%E3%82%AC%E3%83%AC%E3%83%BC%E3%83%86,MEMBER,{},0,[],{},0,[],{},0,[],"<起動>
<ターン1回>
<(E)>
このメンバーをウェイトにする：自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 1, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",0,1,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!SP-bp4-011,鬼塚冬毬,PL!SP-bp4-011 鬼塚冬毬 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！スーパースター!!,Liella!,5yncri5e!,7.0,0.0,なし,<赤> 1 <黄> 1 <紫> 1,,,"<自動>
このメンバーが登場か、エリアを移動したとき、相手のステージにいる元々持つ
<(ブレード)>
が3つ以下のメンバー1人をウェイトにする。",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-011%20%E9%AC%BC%E5%A1%9A%E5%86%AC%E6%AF%AC,MEMBER,{},0,[],{},0,[],{},0,[],"<自動>
このメンバーが登場か、エリアを移動したとき、相手のステージにいる元々持つ
<(ブレード)>
が3つ以下のメンバー1人をウェイトにする。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 1, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",1,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!SP-bp4-012,澁谷かのん,PL!SP-bp4-012 澁谷かのん - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！スーパースター!!,Liella!,CatChu!,4.0,0.0,<赤>,<赤> 2,,,"<ライブ開始時>
<(E)>
支払ってもよい：ライブ終了時まで、
<赤>
を得る。",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-012%20%E6%BE%81%E8%B0%B7%E3%81%8B%E3%81%AE%E3%82%93,MEMBER,{},0,[],{},0,[],"{""red"": 1}",1,[],"<ライブ開始時>
<(E)>
支払ってもよい：ライブ終了時まで、
<赤>
を得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 1, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",0,1,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!SP-bp4-013,唐可可,PL!SP-bp4-013 唐可可 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！スーパースター!!,Liella!,KALEIDOSCORE,2.0,1.0,<赤>,<赤> 1,,,"<登場>
このメンバーをポジションチェンジしてもよい。
（このメンバーを今いるエリア以外のエリアに移動させる。そのエリアにメンバーがいる場合、そのメンバーはこのメンバーがいたエリアに移動させる。）",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-013%20%E5%94%90%E5%8F%AF%E5%8F%AF,MEMBER,{},0,[],{},0,[],"{""red"": 1}",1,[],"<登場>
このメンバーをポジションチェンジしてもよい。
（このメンバーを今いるエリア以外のエリアに移動させる。そのエリアにメンバーがいる場合、そのメンバーはこのメンバーがいたエリアに移動させる。）",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!SP-bp4-014,嵐千砂都,PL!SP-bp4-014 嵐千砂都 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！スーパースター!!,Liella!,5yncri5e!,9.0,3.0,なし,<赤> 2 <黄> 2,,,(なし),https://wikiwiki.jp/llocardgame/PL%21SP-bp4-014%20%E5%B5%90%E5%8D%83%E7%A0%82%E9%83%BD,MEMBER,{},0,[],{},0,[],{},0,[],(なし),NO_ABILITY,1,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!SP-bp4-015,平安名すみれ,PL!SP-bp4-015 平安名すみれ - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！スーパースター!!,Liella!,CatChu!,2.0,1.0,<赤>,<赤> 1,,,"<起動>
このメンバーをステージから控え室に置く：自分の控え室からメンバーカードを1枚手札に加える。",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-015%20%E5%B9%B3%E5%AE%89%E5%90%8D%E3%81%99%E3%81%BF%E3%82%8C,MEMBER,{},0,[],{},0,[],"{""red"": 1}",1,[],"<起動>
このメンバーをステージから控え室に置く：自分の控え室からメンバーカードを1枚手札に加える。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!SP-bp4-016,葉月恋,PL!SP-bp4-016 葉月恋 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！スーパースター!!,Liella!,KALEIDOSCORE,9.0,3.0,なし,<赤> 1 <黄> 1 <紫> 1,,,"<自動>
カードの効果で自分のエネルギー置き場にエネルギーカードが置かれるたび、ライブ終了時まで、
<紫>
を得る。
（相手のカードの効果でも発動する。）",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-016%20%E8%91%89%E6%9C%88%E6%81%8B,MEMBER,{},0,[],{},0,[],{},0,[],"<自動>
カードの効果で自分のエネルギー置き場にエネルギーカードが置かれるたび、ライブ終了時まで、
<紫>
を得る。
（相手のカードの効果でも発動する。）",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!SP-bp4-017,桜小路きな子,PL!SP-bp4-017 桜小路きな子 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！スーパースター!!,Liella!,5yncri5e!,4.0,3.0,なし,<黄> 1,,,"<ライブ開始時>
<左サイド>
このターン、このメンバーがエリアを移動している場合、ライブ終了時まで、
<(ブレード)>
<(ブレード)>
を得る。
（この能力は左サイドエリアにいる場合のみ発動する。）",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-017%20%E6%A1%9C%E5%B0%8F%E8%B7%AF%E3%81%8D%E3%81%AA%E5%AD%90,MEMBER,{},0,[],{},0,[],{},0,[],"<ライブ開始時>
<左サイド>
このターン、このメンバーがエリアを移動している場合、ライブ終了時まで、
<(ブレード)>
<(ブレード)>
を得る。
（この能力は左サイドエリアにいる場合のみ発動する。）",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 2, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",2,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!SP-bp4-018,米女メイ,PL!SP-bp4-018 米女メイ - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！スーパースター!!,Liella!,CatChu!,4.0,2.0,<赤>,<赤> 1,,,"<起動>
このメンバーをステージから控え室に置く：自分の控え室から『Liella!』のカードを1枚手札に加える。",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-018%20%E7%B1%B3%E5%A5%B3%E3%83%A1%E3%82%A4,MEMBER,{},0,[],{},0,[],"{""red"": 1}",1,[],"<起動>
このメンバーをステージから控え室に置く：自分の控え室から『Liella!』のカードを1枚手札に加える。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!SP-bp4-019,若菜四季,PL!SP-bp4-019 若菜四季 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！スーパースター!!,Liella!,5yncri5e!,2.0,1.0,<黄>,<黄> 1,,,"<起動>
このメンバーをステージから控え室に置く：自分の控え室からメンバーカードを1枚手札に加える。",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-019%20%E8%8B%A5%E8%8F%9C%E5%9B%9B%E5%AD%A3,MEMBER,{},0,[],{},0,[],"{""yellow"": 1}",1,[],"<起動>
このメンバーをステージから控え室に置く：自分の控え室からメンバーカードを1枚手札に加える。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!SP-bp4-020,鬼塚夏美,PL!SP-bp4-020 鬼塚夏美 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！スーパースター!!,Liella!,5yncri5e!,4.0,3.0,なし,<黄> 1,,,"<ライブ開始時>
<右サイド>
このターン、このメンバーがエリアを移動していた場合、ライブ終了時まで、
<(ブレード)>
<(ブレード)>
を得る。
（この能力は右サイドエリアにいる場合のみ発動する。）",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-020%20%E9%AC%BC%E5%A1%9A%E5%A4%8F%E7%BE%8E,MEMBER,{},0,[],{},0,[],{},0,[],"<ライブ開始時>
<右サイド>
このターン、このメンバーがエリアを移動していた場合、ライブ終了時まで、
<(ブレード)>
<(ブレード)>
を得る。
（この能力は右サイドエリアにいる場合のみ発動する。）",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 2, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",2,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!SP-bp4-021,ウィーン・マルガレーテ,PL!SP-bp4-021 ウィーン・マルガレーテ - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！スーパースター!!,Liella!,KALEIDOSCORE,11.0,4.0,<紫>,<赤> 1 <黄> 1 <紫> 2,,,"<常時>
自分のエネルギーが相手より多いかぎり、
<紫>
を得る。",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-021%20%E3%82%A6%E3%82%A3%E3%83%BC%E3%83%B3%E3%83%BB%E3%83%9E%E3%83%AB%E3%82%AC%E3%83%AC%E3%83%BC%E3%83%86,MEMBER,{},0,[],{},0,[],"{""purple"": 1}",1,[],"<常時>
自分のエネルギーが相手より多いかぎり、
<紫>
を得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!SP-bp4-022,鬼塚冬毬,PL!SP-bp4-022 鬼塚冬毬 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！スーパースター!!,Liella!,5yncri5e!,10.0,1.0,なし,<赤> 2 <黄> 2 <紫> 1,,,"<ライブ開始時>
<(E)>
を2つまで支払ってよい：ライブ終了時まで、支払った
<(E)>
につき、
<(ブレード)>
を得る。",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-022%20%E9%AC%BC%E5%A1%9A%E5%86%AC%E6%AF%AC,MEMBER,{},0,[],{},0,[],{},0,[],"<ライブ開始時>
<(E)>
を2つまで支払ってよい：ライブ終了時まで、支払った
<(E)>
につき、
<(ブレード)>
を得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 1, ""energy_icon_n"": 2, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",1,2,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!SP-bp4-023,Dazzling Game,PL!SP-bp4-023 Dazzling Game - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,ライブ,ラブライブ！スーパースター!!,Liella!,,,,<スコア+1>,,<紫> 11 <任意> 8 (合計19),8.0,"<ライブ開始時>
ライブ終了時まで、自分のステージにいる、「澁谷かのん」「ウィーン・マルガレーテ」「鬼塚冬毬」のうちのメンバー1人と、これにより選んだメンバー以外の『Liella!』のメンバー1人は、
<(ブレード)>
を得る。
<ライブ開始時>
ライブ終了時まで、エールによって公開される自分のカードが持つ
<桃>
、
<赤>
、
<黄>
、
<緑>
、
<青>
、
<ALL>
は、すべて
<紫>
になる。",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-023%20Dazzling%20Game,LIVE,{},0,[],{},19,[],{},0,[],"<ライブ開始時>
ライブ終了時まで、自分のステージにいる、「澁谷かのん」「ウィーン・マルガレーテ」「鬼塚冬毬」のうちのメンバー1人と、これにより選んだメンバー以外の『Liella!』のメンバー1人は、
<(ブレード)>
を得る。
<ライブ開始時>
ライブ終了時まで、エールによって公開される自分のカードが持つ
<桃>
、
<赤>
、
<黄>
、
<緑>
、
<青>
、
<ALL>
は、すべて
<紫>
になる。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 1, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",1,0,0,0,0,"{""draw"": 0, ""score"": 1, ""colorless"": 0}",0,1,0,,
PL!SP-bp4-024,ノンフィクション!!,PL!SP-bp4-024 ノンフィクション!! - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,ライブ,ラブライブ！スーパースター!!,Liella!,,,,<黄> <ドロー+1>,,<赤> 3 <黄> 5 <任意> 7 (合計15),6.0,"<ライブ開始時>
自分のセンターエリアにいる『Liella!』メンバーのコストが、相手のセンターエリアにいるメンバーより高い場合、このカードのスコアを+1する。
<ライブ開始時>
自分のステージの左サイドエリアにいる『Liella!』のメンバーが
<赤>
を3つ以上持つ場合、そのメンバーは、ライブ終了時まで
<(ブレード)>
<(ブレード)>
を得る。",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-024%20%E3%83%8E%E3%83%B3%E3%83%95%E3%82%A3%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3%21%21,LIVE,{},0,[],{},15,[],"{""yellow"": 1}",1,[],"<ライブ開始時>
自分のセンターエリアにいる『Liella!』メンバーのコストが、相手のセンターエリアにいるメンバーより高い場合、このカードのスコアを+1する。
<ライブ開始時>
自分のステージの左サイドエリアにいる『Liella!』のメンバーが
<赤>
を3つ以上持つ場合、そのメンバーは、ライブ終了時まで
<(ブレード)>
<(ブレード)>
を得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 2, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",2,0,0,0,0,"{""draw"": 1, ""score"": 0, ""colorless"": 0}",1,0,0,,
PL!SP-bp4-025,Special Color,PL!SP-bp4-025 Special Color - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,ライブ,ラブライブ！スーパースター!!,Liella!,,,,<ALL>,,<任意> 7 (合計7),2.0,"<ライブ開始時>
ライブ終了時まで、自分のステージのセンターエリアにいる『Liella!』のメンバーが元々持つ
<(ブレード)>
の数は3つになる。
<ライブ成功時>
自分のステージのセンターエリアにいる『Liella!』メンバーがこのターン中に移動している場合、このカードのスコアを+1する。",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-025%20Special%20Color,LIVE,{},0,[],{},7,[],"{""all"": 1}",1,[],"<ライブ開始時>
ライブ終了時まで、自分のステージのセンターエリアにいる『Liella!』のメンバーが元々持つ
<(ブレード)>
の数は3つになる。
<ライブ成功時>
自分のステージのセンターエリアにいる『Liella!』メンバーがこのターン中に移動している場合、このカードのスコアを+1する。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 1, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",1,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!SP-bp4-026,Wish Song,PL!SP-bp4-026 Wish Song - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,ライブ,ラブライブ！スーパースター!!,Liella!,,,,<ALL>,,<赤> 1 <黄> 1 <紫> 3 <任意> 6 (合計11),4.0,"<ライブ成功時>
エールにより公開された自分のカードの中に名前が異なる『Liella!』のメンバーカードが5枚以上ある場合、このカードのスコアを+1する。
<ライブ成功時>
自分のエネルギーが11枚以上ある場合、カードを2枚引き、手札を1枚控え室に置く。",https://wikiwiki.jp/llocardgame/PL%21SP-bp4-026%20Wish%20Song,LIVE,{},0,[],{},11,[],"{""all"": 1}",1,[],"<ライブ成功時>
エールにより公開された自分のカードの中に名前が異なる『Liella!』のメンバーカードが5枚以上ある場合、このカードのスコアを+1する。
<ライブ成功時>
自分のエネルギーが11枚以上ある場合、カードを2枚引き、手札を1枚控え室に置く。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
