cardnumber,cardname,card_type,field,raw,raw_parsed,stored_counts,runtime_counts,stored_blank,runtime_blank_after_patch
PL!SP-bp4-013,唐可可,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-bp4-014,嵐千砂都,MEMBER,base,<赤> 2 <黄> 2,"{""red"": 2, ""yellow"": 2}",{},"{""red"": 2, ""yellow"": 2}",1,0
PL!SP-bp4-015,平安名すみれ,MEMBER,base,<赤> 1,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-bp4-015,平安名すみれ,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-bp4-016,葉月恋,MEMBER,base,<赤> 1 <黄> 1 <紫> 1,"{""purple"": 1, ""red"": 1, ""yellow"": 1}",{},"{""purple"": 1, ""red"": 1, ""yellow"": 1}",1,0
PL!SP-bp4-017,桜小路きな子,MEMBER,base,<黄> 1,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-bp4-018,米女メイ,MEMBER,base,<赤> 1,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-bp4-018,米女メイ,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-bp4-019,若菜四季,MEMBER,base,<黄> 1,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-bp4-019,若菜四季,MEMBER,blade_heart,<黄>,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-bp4-020,鬼塚夏美,MEMBER,base,<黄> 1,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-bp4-021,ウィーン・マルガレーテ,MEMBER,base,<赤> 1 <黄> 1 <紫> 2,"{""purple"": 2, ""red"": 1, ""yellow"": 1}",{},"{""purple"": 2, ""red"": 1, ""yellow"": 1}",1,0
PL!SP-bp4-021,ウィーン・マルガレーテ,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-bp4-022,鬼塚冬毬,MEMBER,base,<赤> 2 <黄> 2 <紫> 1,"{""purple"": 1, ""red"": 2, ""yellow"": 2}",{},"{""purple"": 1, ""red"": 2, ""yellow"": 2}",1,0
PL!SP-bp4-023,Dazzling Game,LIVE,required,<紫> 11 <任意> 8 (合計19),"{""any"": 8, ""purple"": 11}",{},"{""any"": 8, ""purple"": 11}",1,0
PL!SP-bp4-023,Dazzling Game,LIVE,blade_heart_tags,<スコア+1>,"[""(スコア+1)""]",[],"[""(スコア+1)""]",1,0
PL!SP-bp4-024,ノンフィクション!!,LIVE,required,<赤> 3 <黄> 5 <任意> 7 (合計15),"{""any"": 7, ""red"": 3, ""yellow"": 5}",{},"{""any"": 7, ""red"": 3, ""yellow"": 5}",1,0
PL!SP-bp4-024,ノンフィクション!!,LIVE,blade_heart,<黄> <ドロー+1>,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-bp4-024,ノンフィクション!!,LIVE,blade_heart_tags,<黄> <ドロー+1>,"[""(ドロー+1)""]",[],"[""(ドロー+1)""]",1,0
PL!SP-bp4-025,Special Color,LIVE,required,<任意> 7 (合計7),"{""any"": 7}",{},"{""any"": 7}",1,0
PL!SP-bp4-025,Special Color,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!SP-bp4-025,Special Color,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!SP-bp4-026,Wish Song,LIVE,required,<赤> 1 <黄> 1 <紫> 3 <任意> 6 (合計11),"{""any"": 6, ""purple"": 3, ""red"": 1, ""yellow"": 1}",{},"{""any"": 6, ""purple"": 3, ""red"": 1, ""yellow"": 1}",1,0
PL!SP-bp4-026,Wish Song,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!SP-bp4-026,Wish Song,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!SP-bp4-027,"Chance Day, Chance Way!",LIVE,required,<赤> 1 <任意> 2 (合計3),"{""any"": 2, ""red"": 1}",{},"{""any"": 2, ""red"": 1}",1,0
PL!SP-bp4-027,"Chance Day, Chance Way!",LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!SP-bp4-027,"Chance Day, Chance Way!",LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!SP-bp4-028,DAISUKI FULL POWER,LIVE,required,<赤> 3 <黄> 3 <任意> 7 (合計13),"{""any"": 7, ""red"": 3, ""yellow"": 3}",{},"{""any"": 7, ""red"": 3, ""yellow"": 3}",1,0
PL!SP-bp4-028,DAISUKI FULL POWER,LIVE,blade_heart,<赤> <ドロー+1>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-bp4-028,DAISUKI FULL POWER,LIVE,blade_heart_tags,<赤> <ドロー+1>,"[""(ドロー+1)""]",[],"[""(ドロー+1)""]",1,0
PL!SP-bp4-029,追いかける夢の先で,LIVE,required,<黄> 3 <紫> 3 <任意> 4 (合計10),"{""any"": 4, ""purple"": 3, ""yellow"": 3}",{},"{""any"": 4, ""purple"": 3, ""yellow"": 3}",1,0
PL!SP-bp4-029,追いかける夢の先で,LIVE,blade_heart,<紫> <ドロー+1>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-bp4-029,追いかける夢の先で,LIVE,blade_heart_tags,<紫> <ドロー+1>,"[""(ドロー+1)""]",[],"[""(ドロー+1)""]",1,0
PL!SP-bp4-030,Second Sparkle,LIVE,required,<黄> 2 <任意> 3 (合計5),"{""any"": 3, ""yellow"": 2}",{},"{""any"": 3, ""yellow"": 2}",1,0
PL!SP-bp4-030,Second Sparkle,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!SP-bp4-030,Second Sparkle,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!SP-bp5-001,澁谷かのん,MEMBER,base,<桃> 1 <赤> 2 <黄> 1 <紫> 1,"{""pink"": 1, ""purple"": 1, ""red"": 2, ""yellow"": 1}",{},"{""pink"": 1, ""purple"": 1, ""red"": 2, ""yellow"": 1}",1,0
PL!SP-bp5-002,唐可可,MEMBER,base,<黄> 2 <緑> 2 <紫> 2,"{""green"": 2, ""purple"": 2, ""yellow"": 2}",{},"{""green"": 2, ""purple"": 2, ""yellow"": 2}",1,0
PL!SP-bp5-002,唐可可,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-bp5-003,嵐千砂都,MEMBER,base,<赤> 2 <黄> 2 <紫> 2,"{""purple"": 2, ""red"": 2, ""yellow"": 2}",{},"{""purple"": 2, ""red"": 2, ""yellow"": 2}",1,0
PL!SP-bp5-003,嵐千砂都,MEMBER,blade_heart,<黄>,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-bp5-004,平安名すみれ,MEMBER,base,<赤> 1,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-bp5-005,葉月恋,MEMBER,base,<赤> 1 <黄> 2 <紫> 2,"{""purple"": 2, ""red"": 1, ""yellow"": 2}",{},"{""purple"": 2, ""red"": 1, ""yellow"": 2}",1,0
PL!SP-bp5-005,葉月恋,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-bp5-006,桜小路きな子,MEMBER,base,<桃> 1 <赤> 1 <黄> 1 <紫> 1,"{""pink"": 1, ""purple"": 1, ""red"": 1, ""yellow"": 1}",{},"{""pink"": 1, ""purple"": 1, ""red"": 1, ""yellow"": 1}",1,0
PL!SP-bp5-006,桜小路きな子,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-bp5-007,米女メイ,MEMBER,base,<桃> 1 <赤> 2 <黄> 2 <紫> 1,"{""pink"": 1, ""purple"": 1, ""red"": 2, ""yellow"": 2}",{},"{""pink"": 1, ""purple"": 1, ""red"": 2, ""yellow"": 2}",1,0
PL!SP-bp5-007,米女メイ,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-bp5-008,若菜四季,MEMBER,base,<赤> 1,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-bp5-008,若菜四季,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-bp5-009,鬼塚夏美,MEMBER,base,<赤> 2 <黄> 3 <紫> 2,"{""purple"": 2, ""red"": 2, ""yellow"": 3}",{},"{""purple"": 2, ""red"": 2, ""yellow"": 3}",1,0
PL!SP-bp5-009,鬼塚夏美,MEMBER,blade_heart,<黄>,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-bp5-010,ウィーン・マルガレーテ,MEMBER,base,<桃> 1 <赤> 2 <黄> 1 <紫> 2,"{""pink"": 1, ""purple"": 2, ""red"": 2, ""yellow"": 1}",{},"{""pink"": 1, ""purple"": 2, ""red"": 2, ""yellow"": 1}",1,0
PL!SP-bp5-010,ウィーン・マルガレーテ,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-bp5-012,澁谷かのん,MEMBER,base,<黄> 1,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-bp5-012,澁谷かのん,MEMBER,blade_heart,<黄>,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-bp5-013,唐可可,MEMBER,base,<桃> 1 <紫> 1,"{""pink"": 1, ""purple"": 1}",{},"{""pink"": 1, ""purple"": 1}",1,0
PL!SP-bp5-013,唐可可,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-bp5-014,嵐千砂都,MEMBER,base,<黄> 1,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-bp5-014,嵐千砂都,MEMBER,blade_heart,<黄>,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-bp5-015,平安名すみれ,MEMBER,base,<赤> 1,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-bp5-015,平安名すみれ,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-bp5-016,葉月恋,MEMBER,base,<赤> 1 <黄> 1 <紫> 1,"{""purple"": 1, ""red"": 1, ""yellow"": 1}",{},"{""purple"": 1, ""red"": 1, ""yellow"": 1}",1,0
PL!SP-bp5-017,桜小路きな子,MEMBER,base,<赤> 1 <黄> 1 <紫> 1,"{""purple"": 1, ""red"": 1, ""yellow"": 1}",{},"{""purple"": 1, ""red"": 1, ""yellow"": 1}",1,0
PL!SP-bp5-018,米女メイ,MEMBER,base,<赤> 1 <黄> 1,"{""red"": 1, ""yellow"": 1}",{},"{""red"": 1, ""yellow"": 1}",1,0
PL!SP-bp5-018,米女メイ,MEMBER,blade_heart,<黄>,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-bp5-019,若菜四季,MEMBER,base,<桃> 1 <赤> 1 <黄> 1 <紫> 1,"{""pink"": 1, ""purple"": 1, ""red"": 1, ""yellow"": 1}",{},"{""pink"": 1, ""purple"": 1, ""red"": 1, ""yellow"": 1}",1,0
PL!SP-bp5-020,鬼塚夏美,MEMBER,base,<黄> 1,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-bp5-020,鬼塚夏美,MEMBER,blade_heart,<黄>,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-bp5-021,ウィーン・マルガレーテ,MEMBER,base,<紫> 1,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-bp5-021,ウィーン・マルガレーテ,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-bp5-022,鬼塚冬毬,MEMBER,base,<黄> 1 <紫> 1,"{""purple"": 1, ""yellow"": 1}",{},"{""purple"": 1, ""yellow"": 1}",1,0
PL!SP-bp5-022,鬼塚冬毬,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-bp5-023,Shooting Voice!!,LIVE,required,<赤> 2 <黄> 2 <紫> 2 <任意> 7 (合計13),"{""any"": 7, ""purple"": 2, ""red"": 2, ""yellow"": 2}",{},"{""any"": 7, ""purple"": 2, ""red"": 2, ""yellow"": 2}",1,0
PL!SP-bp5-023,Shooting Voice!!,LIVE,blade_heart,<紫> <ドロー+1>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-bp5-023,Shooting Voice!!,LIVE,blade_heart_tags,<紫> <ドロー+1>,"[""(ドロー+1)""]",[],"[""(ドロー+1)""]",1,0
PL!SP-bp5-024,MIRACLE NEW STORY,LIVE,required,<桃> 2 <赤> 4 <紫> 4 <任意> 5 (合計13),"{""any"": 5, ""pink"": 2, ""purple"": 4, ""red"": 4}",{},"{""any"": 5, ""pink"": 2, ""purple"": 4, ""red"": 4}",1,0
PL!SP-bp5-024,MIRACLE NEW STORY,LIVE,blade_heart_tags,<スコア+1>,"[""(スコア+1)""]",[],"[""(スコア+1)""]",1,0
PL!SP-bp5-025,常夏☆サンシャイン,LIVE,required,<赤> 2 <黄> 2 <紫> 2 <任意> 8 (合計14),"{""any"": 8, ""purple"": 2, ""red"": 2, ""yellow"": 2}",{},"{""any"": 8, ""purple"": 2, ""red"": 2, ""yellow"": 2}",1,0
PL!SP-bp5-025,常夏☆サンシャイン,LIVE,blade_heart,<赤> <ドロー+1>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-bp5-025,常夏☆サンシャイン,LIVE,blade_heart_tags,<赤> <ドロー+1>,"[""(ドロー+1)""]",[],"[""(ドロー+1)""]",1,0
PL!SP-bp5-026,Let's be ONE,LIVE,required,<赤> 1 <黄> 1 <紫> 1 (合計3),"{""purple"": 1, ""red"": 1, ""yellow"": 1}",{},"{""purple"": 1, ""red"": 1, ""yellow"": 1}",1,0
PL!SP-bp5-026,Let's be ONE,LIVE,blade_heart_tags,<スコア+1>,"[""(スコア+1)""]",[],"[""(スコア+1)""]",1,0
PL!SP-bp5-027,HOT PASSION!!,LIVE,required,<桃> 2 <赤> 2 <黄> 1 <紫> 1 <任意> 2 (合計8),"{""any"": 2, ""pink"": 2, ""purple"": 1, ""red"": 2, ""yellow"": 1}",{},"{""any"": 2, ""pink"": 2, ""purple"": 1, ""red"": 2, ""yellow"": 1}",1,0
PL!SP-bp5-027,HOT PASSION!!,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!SP-bp5-027,HOT PASSION!!,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!SP-bp5-111,柊摩央,MEMBER,base,<桃> 1 <赤> 1 <紫> 1,"{""pink"": 1, ""purple"": 1, ""red"": 1}",{},"{""pink"": 1, ""purple"": 1, ""red"": 1}",1,0
PL!SP-bp5-222,聖澤悠奈,MEMBER,base,<桃> 1 <赤> 1 <黄> 1,"{""pink"": 1, ""red"": 1, ""yellow"": 1}",{},"{""pink"": 1, ""red"": 1, ""yellow"": 1}",1,0
PL!SP-pb1-001,澁谷かのん,MEMBER,base,<赤> 4 <黄> 1 <紫> 1,"{""purple"": 1, ""red"": 4, ""yellow"": 1}",{},"{""purple"": 1, ""red"": 4, ""yellow"": 1}",1,0
PL!SP-pb1-001,澁谷かのん,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-pb1-002,唐可可,MEMBER,base,<赤> 1 <黄> 1 <紫> 4,"{""purple"": 4, ""red"": 1, ""yellow"": 1}",{},"{""purple"": 4, ""red"": 1, ""yellow"": 1}",1,0
PL!SP-pb1-002,唐可可,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb1-003,嵐千砂都,MEMBER,base,<赤> 2 <紫> 2,"{""purple"": 2, ""red"": 2}",{},"{""purple"": 2, ""red"": 2}",1,0
PL!SP-pb1-004,平安名すみれ,MEMBER,base,<赤> 2 <黄> 1 <紫> 1,"{""purple"": 1, ""red"": 2, ""yellow"": 1}",{},"{""purple"": 1, ""red"": 2, ""yellow"": 1}",1,0
PL!SP-pb1-005,葉月恋,MEMBER,base,<赤> 1 <黄> 1 <紫> 3,"{""purple"": 3, ""red"": 1, ""yellow"": 1}",{},"{""purple"": 3, ""red"": 1, ""yellow"": 1}",1,0
PL!SP-pb1-005,葉月恋,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb1-006,桜小路きな子,MEMBER,base,<赤> 2 <黄> 1 <紫> 1,"{""purple"": 1, ""red"": 2, ""yellow"": 1}",{},"{""purple"": 1, ""red"": 2, ""yellow"": 1}",1,0
PL!SP-pb1-007,米女メイ,MEMBER,base,<赤> 2,"{""red"": 2}",{},"{""red"": 2}",1,0
PL!SP-pb1-008,若菜四季,MEMBER,base,<赤> 3 <紫> 3,"{""purple"": 3, ""red"": 3}",{},"{""purple"": 3, ""red"": 3}",1,0
PL!SP-pb1-008,若菜四季,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb1-009,鬼塚夏美,MEMBER,base,<紫> 1,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb1-010,ウィーン・マルガレーテ,MEMBER,base,<紫> 2,"{""purple"": 2}",{},"{""purple"": 2}",1,0
PL!SP-pb1-011,鬼塚冬毬,MEMBER,base,<赤> 2 <黄> 2 <紫> 2,"{""purple"": 2, ""red"": 2, ""yellow"": 2}",{},"{""purple"": 2, ""red"": 2, ""yellow"": 2}",1,0
PL!SP-pb1-011,鬼塚冬毬,MEMBER,blade_heart,<黄>,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-pb1-012,澁谷かのん,MEMBER,base,<赤> 3,"{""red"": 3}",{},"{""red"": 3}",1,0
PL!SP-pb1-013,唐可可,MEMBER,base,<紫> 3,"{""purple"": 3}",{},"{""purple"": 3}",1,0
PL!SP-pb1-014,嵐千砂都,MEMBER,base,<紫> 1,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb1-014,嵐千砂都,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-pb1-015,平安名すみれ,MEMBER,base,<赤> 1,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-pb1-016,葉月恋,MEMBER,base,<紫> 1,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb1-017,桜小路きな子,MEMBER,base,<黄> 1,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-pb1-018,米女メイ,MEMBER,base,<赤> 1,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-pb1-018,米女メイ,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-pb1-019,若菜四季,MEMBER,base,<赤> 1 <紫> 1,"{""purple"": 1, ""red"": 1}",{},"{""purple"": 1, ""red"": 1}",1,0
PL!SP-pb1-019,若菜四季,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-pb1-020,鬼塚夏美,MEMBER,base,<赤> 1 <紫> 1,"{""purple"": 1, ""red"": 1}",{},"{""purple"": 1, ""red"": 1}",1,0
PL!SP-pb1-021,ウィーン・マルガレーテ,MEMBER,base,<紫> 1,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb1-021,ウィーン・マルガレーテ,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb1-022,鬼塚冬毬,MEMBER,base,<赤> 2 <紫> 1,"{""purple"": 1, ""red"": 2}",{},"{""purple"": 1, ""red"": 2}",1,0
PL!SP-pb1-023,ディストーション,LIVE,required,<赤> 4 <任意> 4 (合計8),"{""any"": 4, ""red"": 4}",{},"{""any"": 4, ""red"": 4}",1,0
PL!SP-pb1-023,ディストーション,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!SP-pb1-023,ディストーション,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!SP-pb1-024,ニュートラル,LIVE,required,<紫> 8 <任意> 7 (合計15),"{""any"": 7, ""purple"": 8}",{},"{""any"": 7, ""purple"": 8}",1,0
PL!SP-pb1-024,ニュートラル,LIVE,blade_heart,<紫> <ドロー+1>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb1-024,ニュートラル,LIVE,blade_heart_tags,<紫> <ドロー+1>,"[""(ドロー+1)""]",[],"[""(ドロー+1)""]",1,0
PL!SP-pb1-025,Jellyfish,LIVE,required,<赤> 4 <紫> 4 <任意> 6 (合計14),"{""any"": 6, ""purple"": 4, ""red"": 4}",{},"{""any"": 6, ""purple"": 4, ""red"": 4}",1,0
PL!SP-pb1-025,Jellyfish,LIVE,blade_heart,<ALL>,"{""all"": 1}",{},"{""all"": 1}",1,0
PL!SP-pb1-025,Jellyfish,LIVE,blade_heart_tags,<ALL>,"[""(ALL)""]",[],"[""(ALL)""]",1,0
PL!SP-pb1-026,Jump Into the New World,LIVE,required,<赤> 3 <紫> 3 <任意> 4 (合計10),"{""any"": 4, ""purple"": 3, ""red"": 3}",{},"{""any"": 4, ""purple"": 3, ""red"": 3}",1,0
PL!SP-pb1-026,Jump Into the New World,LIVE,blade_heart,<紫> <ドロー+1>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb1-026,Jump Into the New World,LIVE,blade_heart_tags,<紫> <ドロー+1>,"[""(ドロー+1)""]",[],"[""(ドロー+1)""]",1,0
PL!SP-pb2-000,嵐千砂都＆鬼塚夏美,MEMBER,base,<赤> 2 <黄> 1 <紫> 2,"{""purple"": 2, ""red"": 2, ""yellow"": 1}",{},"{""purple"": 2, ""red"": 2, ""yellow"": 1}",1,0
PL!SP-pb2-000,嵐千砂都＆鬼塚夏美,MEMBER,blade_heart,<黄>,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-pb2-001,澁谷かのん,MEMBER,base,<赤> 3 <黄> 2 <紫> 2,"{""purple"": 2, ""red"": 3, ""yellow"": 2}",{},"{""purple"": 2, ""red"": 3, ""yellow"": 2}",1,0
PL!SP-pb2-002,唐可可,MEMBER,base,<赤> 2 <黄> 1 <紫> 2,"{""purple"": 2, ""red"": 2, ""yellow"": 1}",{},"{""purple"": 2, ""red"": 2, ""yellow"": 1}",1,0
PL!SP-pb2-002,唐可可,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb2-003,嵐千砂都,MEMBER,base,<赤> 2 <黄> 2 <紫> 2,"{""purple"": 2, ""red"": 2, ""yellow"": 2}",{},"{""purple"": 2, ""red"": 2, ""yellow"": 2}",1,0
PL!SP-pb2-003,嵐千砂都,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb2-004,平安名すみれ,MEMBER,base,<赤> 1,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-pb2-004,平安名すみれ,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-pb2-005,葉月恋,MEMBER,base,<赤> 3 <黄> 3 <紫> 3,"{""purple"": 3, ""red"": 3, ""yellow"": 3}",{},"{""purple"": 3, ""red"": 3, ""yellow"": 3}",1,0
PL!SP-pb2-005,葉月恋,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb2-006,桜小路きな子,MEMBER,base,<黄> 1,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-pb2-006,桜小路きな子,MEMBER,blade_heart,<黄>,"{""yellow"": 1}",{},"{""yellow"": 1}",1,0
PL!SP-pb2-007,米女メイ,MEMBER,base,<赤> 1 <黄> 1 <紫> 1,"{""purple"": 1, ""red"": 1, ""yellow"": 1}",{},"{""purple"": 1, ""red"": 1, ""yellow"": 1}",1,0
PL!SP-pb2-007,米女メイ,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-pb2-008,若菜四季,MEMBER,base,<赤> 2 <黄> 3 <紫> 2,"{""purple"": 2, ""red"": 2, ""yellow"": 3}",{},"{""purple"": 2, ""red"": 2, ""yellow"": 3}",1,0
PL!SP-pb2-009,鬼塚夏美,MEMBER,base,<赤> 2 <黄> 2 <紫> 2,"{""purple"": 2, ""red"": 2, ""yellow"": 2}",{},"{""purple"": 2, ""red"": 2, ""yellow"": 2}",1,0
PL!SP-pb2-009,鬼塚夏美,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb2-010,ウィーン・マルガレーテ,MEMBER,base,<赤> 1 <黄> 1 <紫> 1,"{""purple"": 1, ""red"": 1, ""yellow"": 1}",{},"{""purple"": 1, ""red"": 1, ""yellow"": 1}",1,0
PL!SP-pb2-010,ウィーン・マルガレーテ,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb2-011,鬼塚冬毬,MEMBER,base,<赤> 2 <黄> 2 <紫> 2,"{""purple"": 2, ""red"": 2, ""yellow"": 2}",{},"{""purple"": 2, ""red"": 2, ""yellow"": 2}",1,0
PL!SP-pb2-012,澁谷かのん,MEMBER,base,<赤> 1,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-pb2-012,澁谷かのん,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-pb2-013,唐可可,MEMBER,base,<赤> 1 <黄> 1 <紫> 1,"{""purple"": 1, ""red"": 1, ""yellow"": 1}",{},"{""purple"": 1, ""red"": 1, ""yellow"": 1}",1,0
PL!SP-pb2-014,嵐千砂都,MEMBER,base,<赤> 2 <黄> 1 <紫> 1,"{""purple"": 1, ""red"": 2, ""yellow"": 1}",{},"{""purple"": 1, ""red"": 2, ""yellow"": 1}",1,0
PL!SP-pb2-014,嵐千砂都,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-pb2-015,平安名すみれ,MEMBER,base,<赤> 3 <黄> 1 <紫> 1,"{""purple"": 1, ""red"": 3, ""yellow"": 1}",{},"{""purple"": 1, ""red"": 3, ""yellow"": 1}",1,0
PL!SP-pb2-015,平安名すみれ,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-pb2-016,葉月恋,MEMBER,base,<紫> 1,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb2-016,葉月恋,MEMBER,blade_heart,<紫>,"{""purple"": 1}",{},"{""purple"": 1}",1,0
PL!SP-pb2-017,桜小路きな子,MEMBER,base,<赤> 1 <黄> 1 <紫> 1,"{""purple"": 1, ""red"": 1, ""yellow"": 1}",{},"{""purple"": 1, ""red"": 1, ""yellow"": 1}",1,0
PL!SP-pb2-018,米女メイ,MEMBER,base,<赤> 1,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-pb2-018,米女メイ,MEMBER,blade_heart,<赤>,"{""red"": 1}",{},"{""red"": 1}",1,0
PL!SP-pb2-019,若菜四季,MEMBER,base,<赤> 2 <黄> 1 <紫> 2,"{""purple"": 2, ""red"": 2, ""yellow"": 1}",{},"{""purple"": 2, ""red"": 2, ""yellow"": 1}",1,0
