audit_id,cardnumber,cardname,trigger,implementation_status,implementation_files,implementation_symbols,matcher_or_rule,pending_kind,resolve_path,ui_render_path,implementation_style,reachable,duplicate_route_suspected,dead_route_suspected,notes
PL!SP-bp4-010#A01,PL!SP-bp4-010,ウィーン・マルガレーテ,起動,IMPLEMENTED,llocg_ui/engine.py,energy_put_wait,energy_put_wait_n,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-011#A01,PL!SP-bp4-011,鬼塚冬毬,自動,IMPLEMENTED,llocg_ui/engine.py,enter_or_stage_movement_self_event_wrapper,enter_or_stage_movement_self_event_wrapper,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-012#A01,PL!SP-bp4-012,澁谷かのん,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,gain_icons_until_end_live,gain_icons_until_end_live,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-013#A01,PL!SP-bp4-013,唐可可,登場,IMPLEMENTED,llocg_ui/engine.py,__ext__,position_change_optional,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-015#A01,PL!SP-bp4-015,平安名すみれ,起動,IMPLEMENTED,llocg_ui/engine.py,__ext__,generic_green_kind_one,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-016#A01,PL!SP-bp4-016,葉月恋,自動,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!SP-bp4-017#A01,PL!SP-bp4-017,桜小路きな子,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,gain_blade_if_self_moved_this_turn,gain_blade_if_self_moved_this_turn,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-018#A01,PL!SP-bp4-018,米女メイ,起動,IMPLEMENTED,llocg_ui/engine.py,__ext__,generic_green_group_card_one,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-019#A01,PL!SP-bp4-019,若菜四季,起動,IMPLEMENTED,llocg_ui/engine.py,__ext__,generic_green_kind_one,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-020#A01,PL!SP-bp4-020,鬼塚夏美,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,gain_blade_if_self_moved_this_turn,gain_blade_if_self_moved_this_turn,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-021#A01,PL!SP-bp4-021,ウィーン・マルガレーテ,常時,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!SP-bp4-022#A01,PL!SP-bp4-022,鬼塚冬毬,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,gain_blade_per_paid_energy_self,gain_blade_per_paid_energy_self,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-023#A01,PL!SP-bp4-023,Dazzling Game,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,chosen_names_and_other_group_member_gain_blades,chosen_names_and_other_group_member_gain_blades,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-023#A02,PL!SP-bp4-023,Dazzling Game,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,yell_revealed_icons_convert_to_color,yell_revealed_icons_convert_to_color,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-024#A01,PL!SP-bp4-024,ノンフィクション!!,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,center_group_cost_gt_opponent_score,center_group_cost_gt_opponent_score,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-024#A02,PL!SP-bp4-024,ノンフィクション!!,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,side_group_member_color_heart_gte_gain_blades,left_group_member_color_heart_gte_gain_blades,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-025#A01,PL!SP-bp4-025,Special Color,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,center_group_original_blade_count_set,center_group_original_blade_count_set,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-025#A02,PL!SP-bp4-025,Special Color,ライブ成功時,IMPLEMENTED,llocg_ui/engine.py,live_success_center_group_moved_score,live_success_center_group_moved_score,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-026#A01,PL!SP-bp4-026,Wish Song,ライブ成功時,IMPLEMENTED,llocg_ui/engine.py,live_success_revealed_distinct_group_member_apply,live_success_revealed_distinct_group_member_apply,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-026#A02,PL!SP-bp4-026,Wish Song,ライブ成功時,IMPLEMENTED,llocg_ui/engine.py,energy_gte_draw_discard,energy_gte_draw_discard,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-027#A01,PL!SP-bp4-027,"Chance Day, Chance Way!",ライブ成功時,IMPLEMENTED,llocg_ui/engine.py,stage_only_group_position_change_optional,live_success_stage_only_group_formation_optional,position_change,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp4-028#A01,PL!SP-bp4-028,DAISUKI FULL POWER,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,active_energy_this_card_score,active_energy_this_card_score,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-001#A01,PL!SP-bp5-001,澁谷かのん,登場,DB_DATA_MISMATCH,,,,,,,,NO,NO,NO,
PL!SP-bp5-001#A02,PL!SP-bp5-001,澁谷かのん,起動,IMPLEMENTED,llocg_ui/engine.py,energy_activate,energy_activate_n,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-002#A01,PL!SP-bp5-002,唐可可,起動,IMPLEMENTED,llocg_ui/engine.py,draw_then_discard,draw_n_discard_m,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-003#A01,PL!SP-bp5-003,嵐千砂都,常時,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!SP-bp5-003#A02,PL!SP-bp5-003,嵐千砂都,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,activate_all_stage_group_members_and_all_energy,activate_all_stage_group_members_and_all_energy,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-004#A01,PL!SP-bp5-004,平安名すみれ,自動,IMPLEMENTED,llocg_ui/engine.py,stage_movement_or_energy_placed_self_event_wrapper,stage_movement_or_energy_placed_self_event_wrapper,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-005#A01,PL!SP-bp5-005,葉月恋,起動,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!SP-bp5-005#A02,PL!SP-bp5-005,葉月恋,自動,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!SP-bp5-006#A01,PL!SP-bp5-006,桜小路きな子,起動,IMPLEMENTED,llocg_ui/engine.py,position_change_self;body_always_noop,position_change_self;parenthetical_note_noop,effect_template_route;position_change,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-007#A01,PL!SP-bp5-007,米女メイ,登場,IMPLEMENTED,llocg_ui/engine.py,look_top_choose_filtered,look_top_k_optional_distinct_group_upto_n,selection_pending_or_card_list,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-008#A01,PL!SP-bp5-008,若菜四季,登場,IMPLEMENTED,llocg_ui/engine.py,look_top_choose_filtered,look_top_k_optional_cost_ge_group_member,selection_pending_or_card_list,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-009#A01,PL!SP-bp5-009,鬼塚夏美,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,optional_repeat_mill_top1_gain_blade_wait_if_live,optional_repeat_mill_top1_gain_blade_wait_if_live,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-010#A01,PL!SP-bp5-010,ウィーン・マルガレーテ,登場,IMPLEMENTED,llocg_ui/engine.py,both_centers_position_change,both_centers_position_change,position_change,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-011#A01,PL!SP-bp5-011,鬼塚冬毬,常時,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!SP-bp5-011#A02,PL!SP-bp5-011,鬼塚冬毬,常時,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!SP-bp5-011#A03,PL!SP-bp5-011,鬼塚冬毬,常時,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!SP-bp5-012#A01,PL!SP-bp5-012,澁谷かのん,常時,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!SP-bp5-013#A01,PL!SP-bp5-013,唐可可,登場,IMPLEMENTED,llocg_ui/engine.py,look_top_choose_filtered,look_top_k_optional_group_member_or_bladeheart_group_member,selection_pending_or_card_list,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-014#A01,PL!SP-bp5-014,嵐千砂都,登場,IMPLEMENTED,llocg_ui/engine.py,draw_if_other_stage_member_moved_this_turn,draw_if_other_stage_member_moved_this_turn,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-015#A01,PL!SP-bp5-015,平安名すみれ,登場,IMPLEMENTED,llocg_ui/engine.py,gain_blade_until_end_live,gain_blade_until_end_live,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-016#A01,PL!SP-bp5-016,葉月恋,常時,IMPLEMENTED,llocg_ui/engine.py,body_always_noop,body_always_energy_gte_gain_icons,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-017#A01,PL!SP-bp5-017,桜小路きな子,常時,IMPLEMENTED,llocg_ui/engine.py,body_always_noop,body_always_hand_cost_moved_stage_group,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-020#A01,PL!SP-bp5-020,鬼塚夏美,起動,IMPLEMENTED,llocg_ui/engine.py,draw,draw_n,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-020#A02,PL!SP-bp5-020,鬼塚夏美,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,draw,draw_n,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-021#A01,PL!SP-bp5-021,ウィーン・マルガレーテ,起動,IMPLEMENTED,llocg_ui/engine.py,energy_gte_put_wait,energy_gte_put_wait,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-023#A01,PL!SP-bp5-023,Shooting Voice!!,ライブ成功時,IMPLEMENTED,llocg_ui/engine.py,live_success_success_or_opponent_count_revealed_score_tag_score,live_success_success_or_opponent_count_revealed_score_tag_score,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-024#A01,PL!SP-bp5-024,MIRACLE NEW STORY,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,choose_heart_for_moved_stage_members_until_end_live,choose_heart_for_moved_stage_members_until_end_live,selection_pending_or_card_list,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-025#A01,PL!SP-bp5-025,常夏☆サンシャイン,ライブ成功時,IMPLEMENTED,llocg_ui/engine.py,live_success_paid_energy_div_score,live_success_paid_energy_div_score,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-026#A01,PL!SP-bp5-026,Let's be ONE,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,stage_group_heart_total_count_score,stage_group_heart_total_count_score,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-027#A01,PL!SP-bp5-027,HOT PASSION!!,ライブ成功時,IMPLEMENTED,llocg_ui/engine.py,live_success_optional_wait_energy_opponent_draw,live_success_optional_wait_energy_opponent_draw,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-111#A01,PL!SP-bp5-111,柊摩央,常時,IMPLEMENTED,llocg_ui/engine.py,body_always_noop,body_always_energy_exact_score,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-111#A02,PL!SP-bp5-111,柊摩央,起動,IMPLEMENTED,llocg_ui/engine.py,__ext__,generic_green_kind_one,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-222#A01,PL!SP-bp5-222,聖澤悠奈,常時,IMPLEMENTED,llocg_ui/engine.py,body_always_noop,body_always_energy_exact_score,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp5-222#A02,PL!SP-bp5-222,聖澤悠奈,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,energy_put_wait,energy_put_wait_n,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp7-004#A01,PL!SP-bp7-004,平安名すみれ,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,bottom_green_group_members_exact_no_bh_threshold_gain_blade,bottom_green_group_members_exact_no_bh_threshold_gain_blade,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp7-005#A01,PL!SP-bp7-005,葉月恋,自動,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!SP-bp7-005#A02,PL!SP-bp7-005,葉月恋,自動,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!SP-bp7-007#A01,PL!SP-bp7-007,米女メイ,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,gain_blade_until_end_live,gain_blade_until_end_live,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp7-007#A02,PL!SP-bp7-007,米女メイ,ライブ成功時,IMPLEMENTED,llocg_ui/engine.py,energy_put_wait_no_active_next,energy_put_wait_no_active_next_n,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp7-007#A03,PL!SP-bp7-007,米女メイ,ライブ成功時,IMPLEMENTED,llocg_ui/engine.py,live_success_energy_compare_opponent_apply,live_success_energy_compare_opponent_apply,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp7-014#A01,PL!SP-bp7-014,嵐千砂都,自動,IMPLEMENTED,llocg_ui/engine.py,stage_movement_self_event_wrapper,stage_movement_self_event_wrapper,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-bp7-025#A01,PL!SP-bp7-025,Memories,ライブ開始時,NOT_IMPLEMENTED,,,,,,,,YES,NO,NO,
PL!SP-pb1-001#A01,PL!SP-pb1-001,澁谷かのん,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,pay_energy_or_discard_hand,pay_energy_or_discard_hand,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-pb1-001#A02,PL!SP-pb1-001,澁谷かのん,ライブ成功時,IMPLEMENTED,llocg_ui/engine.py,live_total_score_plus,live_total_score_plus_n,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-pb1-002#A01,PL!SP-pb1-002,唐可可,常時,IMPLEMENTED,llocg_ui/engine.py,body_always_noop,body_always_energy_gte_score,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-pb1-003#A01,PL!SP-pb1-003,嵐千砂都,登場,IMPLEMENTED,llocg_ui/engine.py,stage_only_group_rotate_positions_notice,stage_only_group_rotate_positions_notice,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-pb1-004#A01,PL!SP-pb1-004,平安名すみれ,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,energy_put_wait,energy_put_wait_n,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-pb1-004#A02,PL!SP-pb1-004,平安名すみれ,ライブ成功時,IMPLEMENTED,llocg_ui/engine.py,draw,draw_n,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-pb1-005#A01,PL!SP-pb1-005,葉月恋,登場,IMPLEMENTED,llocg_ui/engine.py,energy_put_wait,energy_put_wait_n,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-pb1-006#A01,PL!SP-pb1-006,桜小路きな子,自動,IMPLEMENTED,llocg_ui/engine.py,enter_or_stage_movement_self_event_wrapper;body_always_noop,enter_or_stage_movement_self_event_wrapper;parenthetical_note_noop,effect_template_route,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
PL!SP-pb1-007#A01,PL!SP-pb1-007,米女メイ,ライブ開始時,IMPLEMENTED,llocg_ui/engine.py,energy_activate,energy_activate_n,message_ack_or_auto_order,cmd_resolve_pending / _exec_auto_trigger / try_apply_effect_template,llocg_ui/server.py pending modal / state_json,GENERIC,YES,NO,NO,
